"id","sku","username","comment_text","comment_date","rating"
464358,e512ebe35910405fac5796d8458c8fbd,امیر,ویلا تمیز استخر تمیز و زیبا با طراحی عالی. به هممون خیلی خوش گذشت میزبان هم خوش برخورد بودن.,"1403/06/22","5"
464359,e512ebe35910405fac5796d8458c8fbd,محمدرضا,در مجموع امکانات ویلا خوب و مناسب بود. میزبان نیز بسیار محترم و پیگیر,"1403/06/29","5"
464360,e512ebe35910405fac5796d8458c8fbd,شراره,من زیاد ویلا و اقامتگاه اجاره میکنم. از اینجا هم راضی بودم.,"۱۴۰۲/۰۷/۱۵","5"
464361,eaf624feed0344a892e1dd87ed58ba9c,شهراد,اطلاعات اقامتگاه درست بود. در طول اقامت ما آب و هوای خوبی هم داشت.,"۱۴۰۲/۰۱/۰۶","5"
464362,aa3446710fb94f42bf7b0ba30922a641,احسان,به ما که خوش گذشت.,"۱۴۰۲/۱۱/۰۸","5"
464363,f72ea7590167422da6680b37f13e02f1,ارمان,بسیار سفر باید، تا پخته شود خامی. ممنون.,"۱۴۰۱/۰۵/۰۴","5"
464364,"31b93c1ff67d42b28f3a8cda0e265456",عبدالناصر,از امکانات اقامتگاه استفاده کردیم و راضی هم بودیم.,"۱۴۰۲/۰۵/۲۷","5"
464365,e21d14dc17de4edc802cf7d2bc56933d,محمدحسین,از اقامت لذت بردیم. مشکلی نداشت.,"۱۴۰۱/۰۲/۰۷","5"
464366,e21d14dc17de4edc802cf7d2bc56933d,مصطفی,"بینظیر بود. امیدوارم باز هم قسمت بشه به اینجا بیام.
واقعا مثل خانواده خودم بودن.
عالییییییییییییییییییییییی.
امیدوارم همیشه پر روزی و پر رونق باشه کسب و کارشون.","1402/03/10","5"
464367,"9b3cf5595f0d4c278e966659363dffd2",محمد,"5 ستاره. عالی","1401/04/07","5"
464368,"9b3cf5595f0d4c278e966659363dffd2",امیرعلی,از نظر تمیزی و شرایط برای خانواده خوب بود.,"۱۴۰۱/۰۴/۲۹","5"
464369,"51ed2b728871477292f1f32e60a37ada",غلامحسین,اگر دوباره قصد سفر به این منطقه رو داشته باشم بازم اینجا رو اجاره میکنم.,"۱۴۰۲/۰۹/۱۰","5"
464370,"35c8438ff55447dabd9e4ff9e785b2ea",میلاد,در همون حدی بود که انتظار داشتیم. ممنون.,"۱۴۰۱/۰۴/۳۱","5"
464371,"4291f88f95dd4c638a781687cdd0c411",غلامرضا,هزینه ای که برای اجاره دادیم برای اینجا مناسب بود.,"۱۴۰۳/۰۷/۲۷","5"
464372,"401200eccc5545649c486efb82da481c",نوید,تحویل در ساعت مقرر، امکانات اوکی، میزبانی مناسب.,"۱۴۰۱/۰۷/۱۷","5"
464373,f05ff839daff4f6284074cebb373c155,فرهاد,لوکیشن عالی بود.,"۱۴۰۲/۱۱/۱۴","5"
464374,"93cbd0a59bd04ed8b8fefd45ad184266",فاطمه,اینجا رو به بقیه هم توصیه میکنم.,"۱۴۰۳/۰۲/۱۶","5"
464375,ef96173585054a438a6b5be44b70de71,سهیلا,سفر خوبی بود.,"۱۴۰۲/۰۸/۰۶","5"
464376,a241e77c2b9f4eeba904dedc5597a66e,حسنعلی,"با سلام.
اتاق برای ۵ نفر کوچک است و وسایل داخل اتاق هم یا نبود یا مناسب نبود.
استکان سینی، دستمال کاغذی، مایع دستشویی و ظرفشویی موجود نبود.
فقط ماهیتابه و کتری بود.
ضمنا کنترل کولر ها هم خارج اتاق بود که به نظرم باید داخل باشد.","1403/06/27","5"
464377,a241e77c2b9f4eeba904dedc5597a66e,رضا,اتاق تمیز و مرتب بود. دسترسی خوبی هم داشت.,"1402/06/24","5"
466072,"47de450cf6584589b1d99f564d1352db",,"",,"5"
464378,a241e77c2b9f4eeba904dedc5597a66e,بیتا,اقامتگاه خوبی بود. ممنون.,"۱۴۰۱/۰۴/۰۷","5"
464379,"418af43ce2944585aef2b2222e1ef9ff",محمد,به ما که خوش گذشت.,"۱۴۰۱/۱۱/۲۷","5"
464380,cb4ba1899ae84c5bbb29300775c95f69,عرفان,از نظر تمیزی و شرایط برای خانواده خوب بود.,"۱۴۰۳/۰۴/۲۹","5"
464381,b32beb1aa5ab4c5a848dd98bd3653932,منوچهر,نظافت فوق‌العاده بود. استخر فوق‌العاده تمیز با آب گرم. فضای داخل حیاط خیلی خوب بود. به خانواده ها توصیه میکنم که برای تعطیلات استفاده کنند. میزبان محترم و مهمان پذیر. اطلاع رسانی های آنیجا هم عالی بود.,"1403/05/25","5"
464382,b32beb1aa5ab4c5a848dd98bd3653932,آقای,خیلی راضی بودیم. همه چیز همون چیزی بود که انتظار داشتیم.,"1402/04/25","5"
464383,b32beb1aa5ab4c5a848dd98bd3653932,,سلیقه ها شاید فرق کنه. ولی به نظر من همه چیز خوب بود.,"۱۴۰۱/۰۹/۱۴","5"
464384,"3bb3283d4e2c444e9bd9f6e29d08821e",امیرحسین,روزی که ما تحویل گرفتیم بارندگی بود. اقامتگاه مشکل خاصی نداشت و اوکی بود.,"۱۴۰۲/۰۸/۲۸","5"
464385,"07c7d2cc3d1046108bac16b650a23b4b",مهدی,روزی که ما تحویل گرفتیم بارندگی بود. اقامتگاه مشکل خاصی نداشت و اوکی بود.,"۱۴۰۲/۰۲/۲۶","5"
464386,"9ec749c139f04914b29b86d1f30f560c",مجتبی,بسیار سفر باید، تا پخته شود خامی. ممنون.,"۱۴۰۱/۰۵/۱۷","5"
464387,"598ae8696f7e4d8bb1fbf0357d6763e7",سعید,تحویل در ساعت مقرر، امکانات اوکی، میزبانی مناسب.,"۱۴۰۳/۰۴/۰۸","5"
464388,"061b74f67c6c48c8b9b4ab9f35802b81",جواد,به ما که خوش گذشت.,"۱۴۰۳/۰۱/۱۵","5"
464389,"0c363b23a67041978ac0ba62248b6f4e",نسا,عالی و تمیز و امن. ممنون,"1402/08/28","5"
464390,"0c363b23a67041978ac0ba62248b6f4e",زهرا,در این کلبه اقامت خوبی توی فومن داشتیم. منظره و آب و هوا هم عالی بود.,"1403/01/18","5"
464391,"0c363b23a67041978ac0ba62248b6f4e",فائزه,تشکر از میزبان گرامی. کاملا راضی بودیم. قیمتش هم واقعا خوب بود.,"1402/06/03","5"
464392,"0c363b23a67041978ac0ba62248b6f4e",میثم,اگر دوباره قصد سفر به این منطقه رو داشته باشم بازم اینجا رو اجاره میکنم.,"۱۴۰۱/۰۱/۲۷","5"
464393,"0c363b23a67041978ac0ba62248b6f4e",امیررضا,"اقامتگاه عالی بود.
با تشکر از میزبانی خوب و دوستانه","1402/11/26","5"
464394,"08122bfc098e46a784d635a4e44203fe",زهرا,جا داره از میزبان گرامی تشکر کنم برای همه چیز.,"۱۴۰۱/۰۹/۱۵","5"
464395,dc5b6f35713d4937a2822cdb13c5e3ca,علی,تحویل در ساعت مقرر، امکانات اوکی، میزبانی مناسب.,"۱۴۰۲/۰۸/۰۳","5"
464396,"0d7af7f6a3a143cd908693613d542e26",محمد,مشکل خاصی ندیدم. کاملا راضی بودیم.,"۱۴۰۲/۱۰/۱۰","5"
464397,"3d71d3e34fd44dd78a0df92bbb6caf43",احسان,از اقامت لذت بردیم. مشکلی نداشت.,"۱۴۰۱/۰۳/۱۱","5"
464398,a55a60ed8b8a479dadfd7ebc13e2c6cf,علیرضا,خوب بود. خیلی متشکرم.,"۱۴۰۱/۰۴/۱۷","5"
464399,"1539588064a843388eaced9e7c7b54b0",سمیرا,من زیاد ویلا و اقامتگاه اجاره میکنم. از اینجا هم راضی بودم.,"۱۴۰۲/۰۸/۲۹","5"
464400,"7535eb8bb371444a8075ffb2d353c143",نوبخت,سفر خوبی بود.,"۱۴۰۱/۰۴/۰۲","5"
464401,"989d128b782f4a1ea04a737f48615b9d",نگار,هزینه ای که برای اجاره دادیم برای اینجا مناسب بود.,"۱۴۰۲/۱۱/۲۲","5"
464402,"31c0d05cc52c4901a52f615b8f29ada9",سعید,خوب بود. ممنون از میزبان و سایت آنی‌جا.,"۱۴۰۲/۱۰/۰۷","5"
464403,"6bd502537bd1489ba82a14f39136ecb6",سعید,اگر میشد بیشتر می موندیم. همه چیز عالی بود.,"۱۴۰۲/۱۲/۰۴","5"
464404,f8caeaf043694322986f92432aad8d88,محمدجواد,از شرایط و وضعیت اقامتگاه راضی بودیم.,"۱۴۰۱/۰۵/۱۴","5"
464405,"1ee6d89edae74a0bbcd5d3eb80f4159b",,جای خوب و همه چیز در دسترس.,"۱۴۰۳/۰۱/۳۰","5"
464406,c4e73a92c2444981973b1cf5136bb7bd,سکینه,همه چیز خوب بود. با تشکر از میزبان.,"۱۴۰۳/۰۱/۲۵","5"
464407,"9ca85abc662a4938a2c5805918620f33",لیلا,جای دنج و آروم. نظافت خوب.,"۱۴۰۳/۰۲/۰۴","5"
464408,"2ad9c9f7a00a4f8eb72acae3ea9a8774",سعید,اطلاعات اقامتگاه درست بود. در طول اقامت ما آب و هوای خوبی هم داشت.,"۱۴۰۳/۰۱/۲۶","5"
464409,ff5f46e235224000a9a3f2499fa1b4db,غزاله,سفر خوبی بود.,"۱۴۰۲/۰۱/۰۵","5"
464410,"449113bbffa9400587b450ae5c52cfca",سمیه,همه چیز اقامتگاه اوکی بود.,"۱۴۰۳/۰۶/۲۰","5"
464411,"2aea8d0e778246c1a5b2e8496a11ce9b",سعید,جا داره از میزبان گرامی تشکر کنم برای همه چیز.,"۱۴۰۱/۱۰/۰۶","5"
464412,e47a4d698abf4f9bbfab6d8c5355e9f4,مجید,به ما که خوش گذشت.,"۱۴۰۲/۰۵/۰۵","5"
464413,"3ad9b6ecb0934026a520c6d1b94f78c8",کیوان,روزی که ما تحویل گرفتیم بارندگی بود. اقامتگاه مشکل خاصی نداشت و اوکی بود.,"۱۴۰۱/۰۳/۱۲","5"
464414,"5c007406e9c9410cb306102cc4aa20d3",حسینعلی,اطلاعات اقامتگاه درست بود. در طول اقامت ما آب و هوای خوبی هم داشت.,"۱۴۰۱/۰۸/۲۹","5"
464415,"004312a343c14b4384f2cccc2da774cc",الهام,مشکل خاصی ندیدم. کاملا راضی بودیم.,"۱۴۰۲/۱۰/۰۸","5"
464416,"68c73415c6184cbd8bff3cf141a7c5eb",انیس,به عنوان یک اقامتگاه تمیز، به بقیه هم توصیه میکنم.,"۱۴۰۲/۰۱/۱۷","5"
464417,"84d47c1e6c3447688c5ae0dd53c13020",میرحمید,لوکیشن عالی بود.,"۱۴۰۱/۰۵/۰۴","5"
464418,f7b389eeed944887a98bbb4f32bbeb72,غلامرضا,از اقامت لذت بردیم. مشکلی نداشت.,"۱۴۰۲/۰۹/۰۳","5"
464419,ade2bbdf536c4a0aaef570e0bbf77b2c,میثم,از قیمت و امکاناتش راضی بودم.,"۱۴۰۱/۰۳/۲۱","5"
464420,"39e54af4b73e436ebce01e9ed172b8fa",محمد حسن,لوکیشن عالی بود.,"۱۴۰۳/۰۳/۰۸","5"
464421,e0ea85f01f42431886f3d9c6420ee061,رضا,اقامتگاه خوبی بود. ممنون.,"۱۴۰۱/۰۵/۰۴","5"
464422,e1a3386d586e4021a3d2810bcba111a6,علیرضا,جای دنج و آروم. نظافت خوب.,"۱۴۰۱/۰۲/۱۹","5"
464571,f1d2d71aaed54e0ba65af40d9b0969aa,سحر,استخر و ویلا همگی خوب بود.,"1402/05/14","5"
464423,"3db3f1174df048e0a73661c50dccb979",احسان,"با سلام. اولین بار بود که از آنیجا ویلا رزرو کردم.
آقای تولیده و همسر بزرگوارشان انسان های شریف و خوش برخوردی بودند و تمام وقت به خوبی و با احترام پاسخگو بودند.
ویلا خیلی بکر و طبیعت زیبای اون مثال زدنی بود. با اینکه یک روز آنجا بودیم اما موقعی که برگشتم خونه دلم برای ویلا و ویوی دشت و طبیعت و سکوت و آرامش اون تنگ شد.
خیلی به ما خوش گذشت. نظافت و امکانات عالی بود. تجربه جالبی بود.. امیدوارم دوباره بشه به این ویلا با ویوی طبیعت و دشتِ زیباش سفر کنم.
ممنونم از پشتیبانی آنیجا، و از آقا و خانم تولیده با میزبانی عالیشون.","1403/03/24","5"
464424,"3db3f1174df048e0a73661c50dccb979",معصومه,سپاس از میزبان که واقعا ویلا تمیز و طبق عکس بود و این دو روزی که ما اونجا بودیم واقعا راضی بودیم و خیلی هم بهمون خوش گذشت. مخصوصا بخاطر ویو این ویلا و شیشه ایی بودنش که تو هوای بارونی واقعا زیبا و دلچسبه 🌹,"1402/11/25","5"
464425,"3db3f1174df048e0a73661c50dccb979",نیما,واقعا عالی بود. فقط وقتی که ما رسیدیم هوا خیلی سرد شد و امکانات گرمایش و رختخواب با سرمای شب با توجه به تاریخ اقامت تناسب نداشت. ولی بهمن و اسفند بهترین فصل اقامت است.,"1402/11/19","5"
464426,"3db3f1174df048e0a73661c50dccb979",پيام,تشکر میکنم بابت ویلای تمیز و میزبانی حرفه ای,"1402/03/11","5"
464427,"3db3f1174df048e0a73661c50dccb979",علیرضا,هم واحد اقامتی تمیز بود و هم میزبانی خوب بود.,"1402/01/31","5"
464428,"3db3f1174df048e0a73661c50dccb979",آروین,جای خوب و همه چیز در دسترس.,"۱۴۰۱/۰۵/۱۵","5"
464429,"01dc7373be3046acb817966e06b1f0ca",ریحانه,خوب بود. خیلی متشکرم.,"۱۴۰۳/۰۴/۲۴","5"
464430,"9215b941761942f4a0e9ac30b8eaeaa9",منا,جای دنج و آروم. نظافت خوب.,"۱۴۰۳/۰۴/۱۵","5"
464431,"674c615d05fa48998290deb8e225607b",علی,در همون حدی بود که انتظار داشتیم. ممنون.,"۱۴۰۲/۰۸/۲۳","5"
464432,"4c640f4f458049f39c824633323a9961",روحینا,از نظر تمیزی و شرایط برای خانواده خوب بود.,"۱۴۰۲/۰۳/۰۷","5"
464433,ea5366058f4a45dd9174127858614b58,بهنام,در همون حدی بود که انتظار داشتیم. ممنون.,"۱۴۰۱/۰۷/۰۳","5"
464434,d78bb3671f17431c8dbbec28250de0b9,فاطمه,سر ساعت تحویل گرفتیم و اقامتگاه مرتب بود.,"۱۴۰۱/۰۳/۱۴","5"
464435,d78bb3671f17431c8dbbec28250de0b9,بهاره,ویلا از هر نظر اوکی بود. به بقیه هم پیشنهاد میدم.,"1401/05/06","5"
464437,d78bb3671f17431c8dbbec28250de0b9,مهدی,مشکلی نبود و رضایت داشتیم.,"1401/04/30","5"
464436,d78bb3671f17431c8dbbec28250de0b9,محمدرضا,همه چی خوب بود. ممنون,"1401/04/09","5"
464438,d78bb3671f17431c8dbbec28250de0b9,بهمن,شرایط ویلا و میزبانی کاملا خوب بود. ممنونم,"1401/05/15","5"
464439,"687c20e5b1bd41f0b63de9781414b3d4",پریسا,همه چیز اقامتگاه اوکی بود.,"۱۴۰۱/۰۷/۰۶","5"
464440,e0d894c8477b4a618f5b61cc61e21997,امیر,اولین بار بود از سایت رزرو میکردم و همه چیز اوکی بود.,"۱۴۰۱/۰۵/۲۷","5"
464441,c7505805802a4c8e86b6e7c501f1bfa8,محمد,هزینه ای که برای اجاره دادیم برای اینجا مناسب بود.,"۱۴۰۲/۱۱/۲۶","5"
464442,"45be2f8ab10346349d2ea55bd48641c8",فائزه,اولین بار بود از سایت رزرو میکردم و همه چیز اوکی بود.,"۱۴۰۱/۱۲/۰۶","5"
464443,"758c9d0a88af44c9bceea3419c4c4b70",فائزه,سلیقه ها شاید فرق کنه. ولی به نظر من همه چیز خوب بود.,"۱۴۰۲/۱۰/۰۱","5"
464444,"58fac04b119f4dae9903bc75c128c3b1",محمد,ما این ویلا رو قبل از تغییر قیمت تابستانی رزرو کردیم. لطف کردن و با همون قیمت قبل حساب کردن. همه چیز خوب بود. تشکر,"1401/03/20","5"
464445,"58fac04b119f4dae9903bc75c128c3b1",مهران,ممنونم. شرایط اقامتگاه و میزبانی کاملا مورد قبول بود.,"۱۴۰۱/۰۵/۱۸","5"
464446,"0e76afa7b1c34c4cb5865e0cc831153e",امیرحسین,هزینه ای که برای اجاره دادیم برای اینجا مناسب بود.,"۱۴۰۱/۰۲/۲۵","5"
464447,"6b034166b1e2493bbff9954f03d872d6",سیدامین,اگر دوباره قصد سفر به این منطقه رو داشته باشم بازم اینجا رو اجاره میکنم.,"۱۴۰۲/۱۱/۲۵","5"
464448,"0ca437ee433b42628f90895a4b258088",حمید,بسیار سفر باید، تا پخته شود خامی. ممنون.,"۱۴۰۱/۰۴/۰۸","5"
464449,"05a557bd621040b4850e72ab082eb8a1",کاربر,از اقامت لذت بردیم. مشکلی نداشت.,"۱۴۰۱/۰۲/۱۳","5"
464450,"5a28e0b8c3284c8492e9755a1ebab265",مصطفی,خوب بود ممنون از همه چیز,"1403/03/13","5"
464451,"5a28e0b8c3284c8492e9755a1ebab265",مرضیه,در همون حدی بود که انتظار داشتیم. ممنون.,"۱۴۰۱/۰۹/۲۷","5"
464452,b8d18f40a2f847dc98e3995f2480783f,ذاکر,همه چیز اقامتگاه اوکی بود.,"۱۴۰۱/۰۳/۰۳","5"
